fips,st,county,name,pop,lat,lon,metro,income_family,price_m2,median_price,sales,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
35013,NM,Dona Ana County,"Dona Ana County, NM",219870,32.3569,-106.872,1,70700,1981.8,324124,2054,741,940,1041,1447,1605
35015,NM,Eddy County,"Eddy County, NM",61265,32.483,-104.3048,1,105300,1955.0,317070,644,750,931,1031,1379,1484
35017,NM,Grant County,"Grant County, NM",28005,32.8268,-108.3713,1,80400,1827.0,278007,196,748,753,933,1242,1284
35019,NM,Guadalupe County,"Guadalupe County, NM",4415,34.9103,-104.7904,1,59500,1791.3,447500,6,678,826,933,1273,1549
35023,NM,Hidalgo County,"Hidalgo County, NM",4160,31.6562,-108.7492,1,70900,789.1,111405,17,678,764,933,1307,1549
35025,NM,Lea County,"Lea County, NM",73105,32.7859,-103.4374,1,79900,1628.3,270070,531,806,862,1131,1397,1599
35027,NM,Lincoln County,"Lincoln County, NM",20220,33.7825,-105.4456,1,75400,2640.7,431227,365,678,790,933,1271,1549
35028,NM,Los Alamos County,"Los Alamos County, NM",19255,35.878,-106.3183,1,179000,3250.6,583101,297,997,1074,1409,1698,2366
35029,NM,Luna County,"Luna County, NM",25395,32.1721,-107.7246,1,55300,1424.1,212666,140,640,762,933,1290,1567
35031,NM,McKinley County,"McKinley County, NM",72075,35.6544,-108.262,1,46000,1587.5,250066,110,652,799,951,1169,1261
35033,NM,Mora County,"Mora County, NM",4210,36.0163,-104.9926,1,57500,2693.2,402167,6,678,764,933,1273,1549
35035,NM,Otero County,"Otero County, NM",67850,32.6077,-105.8334,1,61000,1707.5,264669,769,640,761,933,1307,1567
35037,NM,Quay County,"Quay County, NM",8640,34.9667,-103.6717,1,55400,1013.8,163385,26,678,711,933,1162,1549
35039,NM,Rio Arriba County,"Rio Arriba County, NM",40285,36.5004,-106.5027,1,74900,2181.9,389916,115,707,711,933,1124,1334
35041,NM,Roosevelt County,"Roosevelt County, NM",19140,33.9884,-103.4473,1,72100,1224.4,194759,143,678,711,933,1307,1567
35045,NM,San Juan County,"San Juan County, NM",121800,36.501,-108.3208,1,75600,1982.0,325151,640,841,855,1034,1449,1571
35047,NM,San Miguel County,"San Miguel County, NM",27215,35.4962,-104.8158,1,68800,1759.9,275352,118,753,843,933,1307,1549
35049,NM,Santa Fe County,"Santa Fe County, NM",154480,35.5109,-105.9799,1,99500,3746.8,623064,2068,1235,1368,1627,2057,2157
35051,NM,Sierra County,"Sierra County, NM",11505,33.1288,-107.1928,1,62000,1630.0,236820,102,640,711,933,1307,1549
35053,NM,Socorro County,"Socorro County, NM",16455,34.0286,-106.9899,1,63800,1446.7,217516,62,678,764,933,1307,1549
35055,NM,Taos County,"Taos County, NM",34475,36.5841,-105.6656,1,84400,3683.9,542089,381,808,934,1070,1368,1797
35059,NM,Union County,"Union County, NM",4075,36.5432,-103.5125,1,66600,933.2,112136,11,678,768,933,1273,1549
32510,NV,Carson City,"Carson City, NV",58250,39.1647,-119.7272,1,92700,3273.5,506220,627,1021,1148,1467,2056,2463
32001,NV,Churchill County,"Churchill County, NV",25410,39.5373,-118.336,1,101900,2635.8,385928,274,945,989,1298,1819,2105
32003,NV,Clark County,"Clark County, NV",2265925,36.2842,-115.2767,1,94900,2725.6,445317,29069,1316,1476,1750,2452,2841
32005,NV,Douglas County,"Douglas County, NV",49475,38.9158,-119.5924,1,108800,3986.4,686381,993,1004,1199,1464,2051,2458
32007,NV,Elko County,"Elko County, NV",53600,41.0611,-115.1788,1,110300,2323.8,390905,561,988,1098,1441,1821,2420
32009,NV,Esmeralda County,"Esmeralda County, NV",1030,37.8316,-117.6199,1,105900,1991.8,224500,2,1191,1246,1635,2291,2746
32011,NV,Eureka County,"Eureka County, NV",1839,39.8275,-116.2206,1,80500,1381.7,266000,2,961,1006,1320,1850,2217
32013,NV,Humboldt County,"Humboldt County, NV",17265,41.4285,-118.1129,1,97500,2650.3,415940,162,891,932,1223,1517,2054
32015,NV,Lander County,"Lander County, NV",5730,39.9376,-117.0266,1,107600,1969.5,269765,29,807,845,1108,1446,1861
32017,NV,Lincoln County,"Lincoln County, NV",4505,37.4438,-114.8717,1,95300,2209.0,347180,25,741,897,1017,1425,1708
32019,NV,Lyon County,"Lyon County, NV",59435,39.0631,-119.1415,1,94600,2740.6,424610,915,1062,1069,1249,1750,2097
32021,NV,Mineral County,"Mineral County, NV",4570,38.4867,-118.4217,1,64100,1345.2,183512,43,961,1006,1320,1850,2217
32023,NV,Nye County,"Nye County, NV",51700,38.4257,-116.5819,1,73000,2228.9,378176,602,837,950,1150,1581,1814
32027,NV,Pershing County,"Pershing County, NV",6585,40.428,-118.4049,1,102800,2073.4,263750,14,710,800,975,1366,1637
32029,NV,Storey County,"Storey County, NV",4095,39.4572,-119.5269,1,111800,3270.1,632230,47,1181,1370,1722,2384,2788
32031,NV,Washoe County,"Washoe County, NV",486675,40.6648,-119.6566,1,111800,3465.9,570989,6250,1181,1370,1722,2384,2788
32033,NV,White Pine County,"White Pine County, NV",8995,39.3997,-114.8238,1,104100,1564.6,209527,91,916,959,1258,1643,2113
36001,NY,Albany County,"Albany County, NY",315040,42.5977,-73.9768,1,116100,2247.5,334957,2769,1074,1230,1487,1792,1971
36003,NY,Allegany County,"Allegany County, NY",47220,42.2587,-78.0271,1,86400,1043.2,161102,315,700,745,933,1167,1362
36005,NY,Bronx County,"Bronx County, NY",1443230,40.8569,-73.8662,1,103000,4028.3,637687,2051,2406,2511,2780,3465,3738
36007,NY,Broome County,"Broome County, NY",198365,42.1233,-75.7884,1,94500,1257.0,194569,1710,869,939,1188,1533,1752
36009,NY,Cattaraugus County,"Cattaraugus County, NY",77000,42.2425,-78.6736,1,77200,1236.4,182322,614,733,737,953,1169,1343
36011,NY,Cayuga County,"Cayuga County, NY",76170,42.9061,-76.5903,1,83500,1480.3,228170,556,820,826,1066,1363,1588
36013,NY,Chautauqua County,"Chautauqua County, NY",127440,42.2235,-79.3381,1,82700,1237.3,167202,1147,687,725,933,1212,1237
36015,NY,Chemung County,"Chemung County, NY",83585,42.1288,-76.7771,1,81900,1115.8,157261,782,960,978,1283,1628,1719
36017,NY,Chenango County,"Chenango County, NY",47095,42.5,-75.6354,1,83100,1154.2,176181,302,754,820,938,1292,1418
36019,NY,Clinton County,"Clinton County, NY",79840,44.7225,-73.6844,1,94300,1563.5,236115,539,945,951,1200,1446,1591
36021,NY,Columbia County,"Columbia County, NY",61470,42.2366,-73.6318,1,113100,3003.2,518794,687,1171,1180,1347,1623,1786
36023,NY,Cortland County,"Cortland County, NY",46755,42.5962,-76.0703,1,92200,1415.9,206764,315,896,901,1118,1387,1877
36025,NY,Delaware County,"Delaware County, NY",44635,42.2014,-74.9662,1,82600,1827.5,283740,448,808,812,935,1310,1314
36027,NY,Dutchess County,"Dutchess County, NY",296465,41.7766,-73.7361,1,123000,2787.8,484379,2427,1308,1492,1907,2433,2631
36029,NY,Erie County,"Erie County, NY",951230,42.7038,-78.6712,1,101000,2045.7,283992,8498,968,1001,1176,1438,1625
36031,NY,Essex County,"Essex County, NY",37315,44.1069,-73.762,1,91900,2383.9,330304,457,828,848,1085,1407,1602
36033,NY,Franklin County,"Franklin County, NY",47460,44.6764,-74.2953,1,82100,1473.2,220362,321,674,824,983,1239,1430
36035,NY,Fulton County,"Fulton County, NY",53280,43.1102,-74.4216,1,79100,1477.4,207046,505,795,800,1050,1265,1411
36037,NY,Genesee County,"Genesee County, NY",58205,43.0011,-78.1937,1,96900,1543.1,218901,378,745,897,1087,1310,1441
36039,NY,Greene County,"Greene County, NY",48065,42.261,-74.1608,1,104300,2517.1,398907,547,1013,1064,1254,1720,1875
36041,NY,Hamilton County,"Hamilton County, NY",5090,43.6659,-74.5045,1,94300,2619.2,335330,104,1006,1013,1329,1601,1762
36043,NY,Herkimer County,"Herkimer County, NY",60295,43.5261,-74.9418,1,89000,1282.4,186843,455,922,928,1159,1396,1651
36045,NY,Jefferson County,"Jefferson County, NY",117445,44.1391,-75.8716,1,83400,1484.1,235445,1071,889,977,1282,1740,2133
36047,NY,Kings County,"Kings County, NY",2679620,40.6436,-73.9498,1,103000,7982.6,1046206,6822,2406,2511,2780,3465,3738
36049,NY,Lewis County,"Lewis County, NY",26690,43.7548,-75.4123,1,84400,1297.7,195186,175,732,747,959,1271,1557
36051,NY,Livingston County,"Livingston County, NY",61980,42.7305,-77.7796,1,103900,1520.6,249789,403,1022,1149,1427,1720,1892
36053,NY,Madison County,"Madison County, NY",68020,42.9118,-75.7267,1,104100,1819.3,271028,568,963,1074,1321,1616,1821
36055,NY,Monroe County,"Monroe County, NY",756405,43.1448,-77.7019,1,103900,1908.6,271710,7296,1022,1149,1427,1720,1892
36057,NY,Montgomery County,"Montgomery County, NY",49625,42.8796,-74.4397,1,92900,1290.4,189745,415,765,864,1026,1306,1368
36059,NY,Nassau County,"Nassau County, NY",1389160,40.745,-73.5889,1,164900,5438.7,822883,10032,1848,2241,2586,3352,3591
36061,NY,New York County,"New York County, NY",1645865,40.7759,-73.9692,1,103000,15358.1,1315773,9399,2406,2511,2780,3465,3738
36063,NY,Niagara County,"Niagara County, NY",212230,43.2165,-78.7442,1,101000,1707.6,238313,1866,968,1001,1176,1438,1625
36065,NY,Oneida County,"Oneida County, NY",231055,43.2119,-75.3961,1,89000,1662.9,228621,1707,922,928,1159,1396,1651
36067,NY,Onondaga County,"Onondaga County, NY",472635,43.0004,-76.1894,1,104100,1871.3,270086,4277,963,1074,1321,1616,1821
36069,NY,Ontario County,"Ontario County, NY",112290,42.898,-77.2993,1,103900,2031.3,321956,958,1022,1149,1427,1720,1892
36071,NY,Orange County,"Orange County, NY",401235,41.3937,-74.2744,1,123000,2741.7,453251,2990,1308,1492,1907,2433,2631
36073,NY,Orleans County,"Orleans County, NY",40150,43.2505,-78.2312,1,103900,1324.0,195845,288,1022,1149,1427,1720,1892
36075,NY,Oswego County,"Oswego County, NY",118035,43.4361,-76.055,1,104100,1478.0,215549,892,963,1074,1321,1616,1821
36077,NY,Otsego County,"Otsego County, NY",59680,42.6609,-75.0615,1,91200,1485.2,235135,446,812,957,1184,1426,1570
36079,NY,Putnam County,"Putnam County, NY",97940,41.4244,-73.7454,1,103000,3233.4,563860,1019,2406,2511,2780,3465,3738
36081,NY,Queens County,"Queens County, NY",2360825,40.7186,-73.8065,1,103000,5924.7,758719,8974,2406,2511,2780,3465,3738
36083,NY,Rensselaer County,"Rensselaer County, NY",160945,42.7051,-73.4925,1,116100,2028.2,293081,1519,1074,1230,1487,1792,1971
36085,NY,Richmond County,"Richmond County, NY",492925,40.5855,-74.1488,1,103000,4827.3,734016,3527,2406,2511,2780,3465,3738
36087,NY,Rockland County,"Rockland County, NY",337325,41.1557,-74.039,1,128700,3907.5,718641,2358,2406,2511,2780,3465,3738
36091,NY,Saratoga County,"Saratoga County, NY",236330,43.0883,-73.8692,1,116100,2815.9,473307,2648,1074,1230,1487,1792,1971
36093,NY,Schenectady County,"Schenectady County, NY",159445,42.8269,-74.0553,1,116100,2085.6,297404,1742,1074,1230,1487,1792,1971
36095,NY,Schoharie County,"Schoharie County, NY",29970,42.5813,-74.4368,1,116100,1749.7,266679,311,1074,1230,1487,1792,1971
36097,NY,Schuyler County,"Schuyler County, NY",17855,42.3907,-76.8266,1,91700,1658.5,286737,138,725,806,1057,1393,1460
36099,NY,Seneca County,"Seneca County, NY",33650,42.8342,-76.8531,1,93900,1470.2,214763,249,820,835,1075,1409,1805
36089,NY,St. Lawrence County,"St. Lawrence County, NY",108670,44.4955,-75.0606,1,89100,1005.0,144564,691,724,810,1036,1248,1374
36101,NY,Steuben County,"Steuben County, NY",93585,42.2876,-77.4045,1,91300,1159.1,180650,772,829,834,1013,1308,1701
36103,NY,Suffolk County,"Suffolk County, NY",1524485,40.8563,-72.9843,1,164900,4290.7,679408,12863,1848,2241,2586,3352,3591
36105,NY,Sullivan County,"Sullivan County, NY",78725,41.7245,-74.8143,1,105700,2249.3,355839,810,945,1039,1223,1714,1821
36107,NY,Tioga County,"Tioga County, NY",48345,42.1531,-76.3109,1,94500,1272.7,212013,351,869,939,1188,1533,1752
36109,NY,Tompkins County,"Tompkins County, NY",102555,42.4636,-76.4614,1,122100,2181.1,379695,683,1320,1489,1702,2051,2353
36111,NY,Ulster County,"Ulster County, NY",182155,41.8782,-74.2255,1,119800,2828.0,454165,1702,1370,1371,1799,2278,2466
36113,NY,Warren County,"Warren County, NY",65685,43.5783,-73.8481,1,100000,2461.2,343003,793,1040,1079,1352,1751,1792
36115,NY,Washington County,"Washington County, NY",61310,43.3115,-73.4329,1,100000,1778.1,251219,580,1040,1079,1352,1751,1792
36117,NY,Wayne County,"Wayne County, NY",91325,43.145,-77.0567,1,103900,1648.9,247308,796,1022,1149,1427,1720,1892
36119,NY,Westchester County,"Westchester County, NY",997905,41.2143,-73.7634,1,170000,4415.5,807713,7284,2406,2511,2780,3465,3738
36121,NY,Wyoming County,"Wyoming County, NY",40340,42.6958,-78.2285,1,91800,1460.4,215295,288,712,793,933,1285,1492
36123,NY,Yates County,"Yates County, NY",24715,42.6374,-77.0377,1,88800,2394.5,325356,206,761,846,1110,1366,1764
39001,OH,Adams County,"Adams County, OH",27510,38.8641,-83.468,1,70700,1546.2,209444,206,664,674,884,1103,1172
39003,OH,Allen County,"Allen County, OH",102085,40.7743,-84.0232,1,92800,1442.8,207451,1039,788,793,1040,1262,1431
39005,OH,Ashland County,"Ashland County, OH",52520,40.8582,-82.2678,1,88500,1700.5,238364,514,606,674,884,1158,1409
39007,OH,Ashtabula County,"Ashtabula County, OH",97665,41.7083,-80.7489,1,76700,1459.0,180813,942,632,750,922,1131,1278
39009,OH,Athens County,"Athens County, OH",61275,39.3258,-82.0446,1,89400,1547.7,242067,389,824,829,1043,1257,1540
39011,OH,Auglaize County,"Auglaize County, OH",46265,40.5834,-84.2937,1,102300,1632.9,223046,408,693,697,884,1239,1484
39013,OH,Belmont County,"Belmont County, OH",66555,40.0097,-80.9896,1,82100,1305.9,163306,489,654,786,954,1228,1379
39015,OH,Brown County,"Brown County, OH",43715,38.8916,-83.8656,1,88500,1733.8,256135,477,726,731,947,1273,1548
39017,OH,Butler County,"Butler County, OH",388325,39.4384,-84.5774,1,111800,1846.0,308897,4046,883,993,1287,1707,1885
39019,OH,Carroll County,"Carroll County, OH",26760,40.5783,-81.0897,1,86500,1676.7,246219,234,671,755,978,1229,1297
39021,OH,Champaign County,"Champaign County, OH",38715,40.1346,-83.7695,1,93600,1743.1,248157,410,661,720,905,1194,1262
39023,OH,Clark County,"Clark County, OH",135875,39.9071,-83.7521,1,86500,1615.9,210321,1698,728,809,1061,1292,1477
39025,OH,Clermont County,"Clermont County, OH",208850,39.0713,-84.1655,1,111800,2018.3,325203,2507,883,993,1287,1707,1885
39027,OH,Clinton County,"Clinton County, OH",42075,39.4165,-83.8082,1,89800,1739.6,244137,498,696,761,927,1193,1491
39029,OH,Columbiana County,"Columbiana County, OH",101725,40.7488,-80.7511,1,77000,1429.0,176696,856,608,711,884,1105,1172
39031,OH,Coshocton County,"Coshocton County, OH",36630,40.3037,-81.92,1,75000,1316.2,178081,323,664,738,884,1188,1484
39033,OH,Crawford County,"Crawford County, OH",41860,40.8489,-82.9197,1,73700,1239.7,162199,414,658,729,884,1168,1172
39035,OH,Cuyahoga County,"Cuyahoga County, OH",1256620,41.3955,-81.6939,1,99400,1635.8,221273,15130,881,995,1208,1553,1667
39037,OH,Darke County,"Darke County, OH",51750,40.1342,-84.6222,1,87900,1386.2,192146,501,664,747,884,1184,1224
39039,OH,Defiance County,"Defiance County, OH",38300,41.3401,-84.4899,1,94300,1379.1,180403,370,667,698,894,1162,1253
39041,OH,Delaware County,"Delaware County, OH",216075,40.2714,-83.0347,1,109000,2254.5,519117,3214,1104,1194,1445,1741,1939
39043,OH,Erie County,"Erie County, OH",75300,41.3699,-82.6826,1,95500,1651.1,237466,805,790,795,1003,1213,1487
39045,OH,Fairfield County,"Fairfield County, OH",159370,39.7621,-82.6347,1,109000,1967.0,352344,2150,1104,1194,1445,1741,1939
39047,OH,Fayette County,"Fayette County, OH",28900,39.5526,-83.4312,1,79900,1669.5,232962,340,670,751,892,1147,1284
39049,OH,Franklin County,"Franklin County, OH",1318150,39.9702,-83.0091,1,109000,2098.3,325968,15497,1104,1194,1445,1741,1939
39051,OH,Fulton County,"Fulton County, OH",42600,41.5994,-84.131,1,95200,1603.5,217731,364,745,805,1056,1371,1440
39053,OH,Gallia County,"Gallia County, OH",29275,38.8556,-82.3206,1,75500,1334.7,194877,146,664,789,884,1106,1434
39055,OH,Geauga County,"Geauga County, OH",95455,41.4944,-81.163,1,99400,2072.7,398257,958,881,995,1208,1553,1667
39057,OH,Greene County,"Greene County, OH",167565,39.696,-83.9088,1,93800,1783.6,299675,2186,780,845,1077,1390,1537
39059,OH,Guernsey County,"Guernsey County, OH",38410,40.0581,-81.5446,1,75000,1362.7,176445,353,664,674,884,1137,1370
39061,OH,Hamilton County,"Hamilton County, OH",827670,39.1987,-84.5514,1,111800,1894.7,283440,9247,883,993,1287,1707,1885
39063,OH,Hancock County,"Hancock County, OH",75070,40.9936,-83.6665,1,94000,1628.9,243035,831,683,761,996,1296,1524
39065,OH,Hardin County,"Hardin County, OH",30620,40.6691,-83.6594,1,85100,1170.1,170232,254,664,703,884,1103,1213
39067,OH,Harrison County,"Harrison County, OH",14530,40.2979,-81.0915,1,77900,1109.7,140785,106,669,674,884,1168,1172
39069,OH,Henry County,"Henry County, OH",27600,41.3264,-84.0639,1,97000,1309.4,185031,271,653,716,884,1151,1460
39071,OH,Highland County,"Highland County, OH",43285,39.1864,-83.58,1,78300,1594.3,208133,361,664,751,884,1065,1396
39073,OH,Hocking County,"Hocking County, OH",28105,39.4938,-82.4791,1,81300,2230.6,328046,316,703,707,928,1261,1265
39075,OH,Holmes County,"Holmes County, OH",44275,40.5582,-81.9292,1,96500,2188.7,296377,102,664,674,884,1087,1172
39077,OH,Huron County,"Huron County, OH",58520,41.1401,-82.5978,1,87100,1432.0,204446,458,669,674,884,1123,1377
39079,OH,Jackson County,"Jackson County, OH",32565,39.0177,-82.6218,1,76800,1497.5,210019,142,664,706,884,1197,1316
39081,OH,Jefferson County,"Jefferson County, OH",65280,40.3879,-80.7493,1,80200,1262.6,151221,531,706,711,899,1197,1352
39083,OH,Knox County,"Knox County, OH",62655,40.3966,-82.3985,1,94600,1854.7,289514,738,756,761,987,1290,1309
39085,OH,Lake County,"Lake County, OH",232235,41.7038,-81.2339,1,99400,1778.2,244256,2892,881,995,1208,1553,1667
39087,OH,Lawrence County,"Lawrence County, OH",57995,38.5672,-82.5318,1,78600,1292.3,187898,392,844,850,971,1259,1459
39089,OH,Licking County,"Licking County, OH",178845,40.0868,-82.467,1,109000,2003.0,335070,2235,1104,1194,1445,1741,1939
39091,OH,Logan County,"Logan County, OH",46100,40.3941,-83.7619,1,91900,1937.1,251559,650,713,724,950,1187,1318
39093,OH,Lorain County,"Lorain County, OH",313100,41.3074,-82.1787,1,99400,1803.6,270141,3701,881,995,1208,1553,1667
39095,OH,Lucas County,"Lucas County, OH",430015,41.6423,-83.7194,1,95200,1427.9,186764,5178,745,805,1056,1371,1440
39097,OH,Madison County,"Madison County, OH",43960,39.8934,-83.3959,1,109000,2065.8,332980,583,1104,1194,1445,1741,1939
39099,OH,Mahoning County,"Mahoning County, OH",227980,41.0173,-80.7423,1,75500,1449.6,188428,2547,660,702,884,1159,1230
39101,OH,Marion County,"Marion County, OH",65365,40.5703,-83.1327,1,78700,1406.2,191277,705,736,741,972,1171,1289
39103,OH,Medina County,"Medina County, OH",182345,41.1319,-81.8462,1,99400,2064.9,341114,2102,881,995,1208,1553,1667
39105,OH,Meigs County,"Meigs County, OH",22240,39.1065,-82.0225,1,65400,1247.9,186814,113,645,705,884,1065,1484
39107,OH,Mercer County,"Mercer County, OH",42320,40.5398,-84.6316,1,108200,1690.0,228243,267,664,714,884,1168,1172
39109,OH,Miami County,"Miami County, OH",108820,40.059,-84.2288,1,93800,1690.5,246127,1391,780,845,1077,1390,1537
39111,OH,Monroe County,"Monroe County, OH",13400,39.7179,-81.0838,1,75000,1313.9,154158,76,664,674,884,1168,1172
39113,OH,Montgomery County,"Montgomery County, OH",536120,39.7551,-84.2905,1,93800,1568.0,223538,7069,780,845,1077,1390,1537
39115,OH,Morgan County,"Morgan County, OH",13850,39.6206,-81.8577,1,73500,1403.2,181598,102,664,798,884,1094,1331
39117,OH,Morrow County,"Morrow County, OH",35050,40.5091,-82.794,1,109000,1821.3,288538,352,1104,1194,1445,1741,1939
39119,OH,Muskingum County,"Muskingum County, OH",86395,39.9619,-81.9393,1,80500,1725.9,228308,839,712,716,884,1208,1301
39121,OH,Noble County,"Noble County, OH",14215,39.7656,-81.4743,1,79900,1456.3,182955,87,664,690,884,1070,1254
39123,OH,Ottawa County,"Ottawa County, OH",40365,41.5405,-83.1573,1,104900,2229.1,295434,640,677,753,988,1190,1423
39125,OH,Paulding County,"Paulding County, OH",18825,41.1212,-84.5796,1,90500,1245.3,163837,187,664,744,884,1225,1359
39127,OH,Perry County,"Perry County, OH",35450,39.7112,-82.2317,1,82100,1763.0,238771,276,707,712,934,1133,1247
